"country","countryCode","date","isVerified","position","productAsin","ratingScore","reviewDescription","reviewImages/0","reviewImages/1","reviewImages/2","reviewImages/3","reviewImages/4","reviewReaction","reviewTitle","reviewUrl","reviewedIn","variant"
"United States",,"2020-10-12","true","519","B0762PS6DN","1","The toothpaste seam separates and therefore you cannot use the whole tube about 50% on all 3 in the package!!!",,,,,,"","Unable to use product due to seam splitting on tube","https://www.amazon.com/gp/customer-reviews/R14D0H46MAKUGT/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0762PS6DN","Reviewed in the United States on October 12, 2020",""
"United States",,"2020-07-23","true","520","B0762PS6DN","1","The order was for 3 tubes of toothpaste. Package only contained one tube.  You owe me 2 more tubes of toothpaste",,,,,,"One person found this helpful","Order incomplete","https://www.amazon.com/gp/customer-reviews/RS87HXJRS9VFZ/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0762PS6DN","Reviewed in the United States on July 23, 2020",""
"United States","🇺🇸","2019-02-04","true","261","B0762PS6DN","4","Works well, tastes good",,,,,,"","Works well, tastes good","https://www.amazon.com/gp/customer-reviews/RCDC19PAJO4QJ/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0762PS6DN","Reviewed in the United States 🇺🇸 on February 4, 2019",""
"United States","🇺🇸","2019-08-12","true","262","B0762PS6DN","5","I have decided to keep this item now and will not be returning the same.  Please acknowledge",,,,,,"","Toothpaste","https://www.amazon.com/gp/customer-reviews/R2JOSY4TX2SROI/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0762PS6DN","Reviewed in the United States 🇺🇸 on August 12, 2019",""
"United States","🇺🇸","2020-02-04","true","263","B0762PS6DN","2","This toothpaste is fine in terms of taste and effectiveness, HOWEVER the lid is awful. It is a twist off cap but the cap requires a significant amount of effort to twist it back on. Many times I have had to squeeze the tube so tight to get the cap back on that toothpaste has shot up into the cap. This makes a huge mess. So much so that I threw away the whole tube. New lids please!",,,,,,"One person found this helpful","Poor lid design!","https://www.amazon.com/gp/customer-reviews/R39XN0DN6RU9Z5/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0762PS6DN","Reviewed in the United States 🇺🇸 on February 4, 2020",""
"United States","🇺🇸","2019-07-30","true","264","B0762PS6DN","5","The flavor is not good, but the performance is great. I can eat cold items without pain",,,,,,"","Great protection","https://www.amazon.com/gp/customer-reviews/R1PL4JJFVUAV89/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0762PS6DN","Reviewed in the United States 🇺🇸 on July 30, 2019",""
"United States","🇺🇸","2020-04-24","true","265","B0762PS6DN","5","My favorite toothpaste and it does help with sensitivity!",,,,,,"","A++","https://www.amazon.com/gp/customer-reviews/R1ME2ESP13VEUH/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0762PS6DN","Reviewed in the United States 🇺🇸 on April 24, 2020",""
"United States","🇺🇸","2022-11-24","true","266","B0762PS6DN","1","I am extremely disappointed that I would be shipped a product that is five months from its expiration date.",,,,,,"","Expiration date","https://www.amazon.com/gp/customer-reviews/R11KX7TNQIY8P/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0762PS6DN","Reviewed in the United States 🇺🇸 on November 24, 2022",""
"United States","🇺🇸","2020-02-24","true","267","B0762PS6DN","5","Excellent! It does just what it says. Great savings for this bundle.",,,,,,"","Quality product.","https://www.amazon.com/gp/customer-reviews/R1UGAHLJDRIF7Z/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0762PS6DN","Reviewed in the United States 🇺🇸 on February 24, 2020",""
"United States","🇺🇸","2018-08-02","true","268","B0762PS6DN","5","New to having sensitive teeth and this product worked immediately. Second time purchasing. The taste is much better than regular toothpaste - very pleasant, mild and refreshing.",,,,,,"","Effective toothpaste with a great taste","https://www.amazon.com/gp/customer-reviews/R27TKP4UIDZT2U/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0762PS6DN","Reviewed in the United States 🇺🇸 on August 2, 2018",""
"United States","🇺🇸","2018-10-25","true","269","B0762PS6DN","4","Expensive in comparison to other toothpastes",,,,,,"","Good product","https://www.amazon.com/gp/customer-reviews/R1QL3XVA875DW1/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0762PS6DN","Reviewed in the United States 🇺🇸 on October 25, 2018",""
"United States","🇺🇸","2019-01-03","true","270","B0762PS6DN","5","I’ve been using this toothpaste for a few months now and really feel like my teeth are less sensitive. Will continue to buy.",,,,,,"","Really enjoy this toothpaste","https://www.amazon.com/gp/customer-reviews/R2PWR047AG68EU/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0762PS6DN","Reviewed in the United States 🇺🇸 on January 3, 2019",""
"United States","🇺🇸","2020-11-03","true","501","B0762PS6DN","1","This is terrible it was supposed to be a package of 3. I only receive one and it was open i wish there was a less than a star.",,,,,,"","Terrible","https://www.amazon.com/gp/customer-reviews/R29K14I30QSTAE/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0762PS6DN","Reviewed in the United States 🇺🇸 on November 3, 2020",""
"United States","🇺🇸","2020-11-22","true","502","B0762PS6DN","1","They said there was 3 in the package. Only received one. This made one tube of toothpaste cost 17 dollars. It clearly said 3 in the description.",,,,,,"","You do not get as many as it says","https://www.amazon.com/gp/customer-reviews/R38D379KH7LTQJ/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0762PS6DN","Reviewed in the United States 🇺🇸 on November 22, 2020",""
"United States","🇺🇸","2021-01-28","true","503","B0762PS6DN","1","I love this toothpaste but, I just ordered and paid for 3 of these and only one arrived. Please refund me for the other two.",,,,,,"","I ordered and paid for 3 - only 1 arrived","https://www.amazon.com/gp/customer-reviews/R3S753BD31JS8Z/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0762PS6DN","Reviewed in the United States 🇺🇸 on January 28, 2021",""
"United States","🇺🇸","2020-05-29","true","504","B0762PS6DN","1","This listing says is for a pack of THREE tubes of toothpaste. I ordered it and only recieved ONE tube. Order something else, this is a waste of your money and time.",,,,,,"","Ordered pack of three but received only one","https://www.amazon.com/gp/customer-reviews/R30L2DER0PFDNT/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0762PS6DN","Reviewed in the United States 🇺🇸 on May 29, 2020",""
"United States","🇺🇸","2021-10-14","true","505","B0762PS6DN","1","This was not mint essence as advertised, so dissapointed!",,,,,,"","Not mint essence as advertised","https://www.amazon.com/gp/customer-reviews/R200IAQWJF2QEL/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0762PS6DN","Reviewed in the United States 🇺🇸 on October 14, 2021",""
"United States","🇺🇸","2022-12-02","false","506","B0762PS6DN","3","Everything is ok except that shelf life has only 6 months.",,,,,,"","expire in 6 months?","https://www.amazon.com/gp/customer-reviews/R1R96DWHR61DDW/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0762PS6DN","Reviewed in the United States 🇺🇸 on December 2, 2022",""
"United States","🇺🇸","2021-10-01","true","507","B0762PS6DN","1","There is something wrong with this product. Taste like soap.",,,,,,"","It taste like soap.","https://www.amazon.com/gp/customer-reviews/R2LHD6ZBLBP8Y1/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0762PS6DN","Reviewed in the United States 🇺🇸 on October 1, 2021",""
"United States","🇺🇸","2020-05-04","true","508","B0762PS6DN","1","This is not for three tubes , You only get one,..Otherwise taste is not bad",,,,,,"13 people found this helpful","Not three, there is only one tube .","https://www.amazon.com/gp/customer-reviews/R2MTF36S885975/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0762PS6DN","Reviewed in the United States 🇺🇸 on May 4, 2020",""
"United States","🇺🇸","2020-12-28","true","509","B0762PS6DN","1","I paid for three tubes of toothpaste and only received one making it the most expensive toothpaste I have ever bought.",,,,,,"","Inaccurate description: pay for 3 and get 1","https://www.amazon.com/gp/customer-reviews/RLZBJLDXBPPZK/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0762PS6DN","Reviewed in the United States 🇺🇸 on December 28, 2020",""
"United States","🇺🇸","2016-08-02","true","510","B0762PS6DN","5","Excellent paste!",,,,,,"","Five Stars","https://www.amazon.com/gp/customer-reviews/R3RFDH34MSB5FA/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0762PS6DN","Reviewed in the United States 🇺🇸 on August 2, 2016",""
"United States",,"2019-10-06","true","371","B0762PS6DN","5","Glad to have on hand",,,,,,"","Good","https://www.amazon.com/gp/customer-reviews/R3KJRVANF39TWI/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0762PS6DN","Reviewed in the United States on October 6, 2019",""
"United States",,"2020-02-24","true","372","B0762PS6DN","5","Best available",,,,,,"","Top notch","https://www.amazon.com/gp/customer-reviews/R9D1RVBV5SZDY/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0762PS6DN","Reviewed in the United States on February 24, 2020",""
"United States",,"2019-01-16","true","373","B0762PS6DN","5","I have sensitive teeth and I prefer this toothpaste.",,,,,,"","I prefer this toothpaste.","https://www.amazon.com/gp/customer-reviews/RENCR7NVZV2A3/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0762PS6DN","Reviewed in the United States on January 16, 2019",""
"United States",,"2019-02-28","true","374","B0762PS6DN","5","Product was as described and received on time.",,,,,,"","A+","https://www.amazon.com/gp/customer-reviews/R1N4EZVB2TG1LP/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0762PS6DN","Reviewed in the United States on February 28, 2019",""
"United States",,"2019-10-26","true","375","B0762PS6DN","5","Good product for value.",,,,,,"","Goid value","https://www.amazon.com/gp/customer-reviews/R14RZ9DWLR6SR8/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0762PS6DN","Reviewed in the United States on October 26, 2019",""
"United States",,"2021-12-30","true","376","B0762PS6DN","1","So I don't know if it is actuallySensodyne or not. I had to throw this away. It made my teeth more sensitive. I am back on Sensodyne from the grocery store and no issues. HMMM makes me wonder. Be aware!",,,,,,"","Never had problems with this brand til now.","https://www.amazon.com/gp/customer-reviews/R12F3ABDTSF2MD/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0762PS6DN","Reviewed in the United States on December 30, 2021",""
"United States",,"2018-09-18","true","377","B0762PS6DN","5","Long time user.  Just wish I could get bigger tube.",,,,,,"","Long time user","https://www.amazon.com/gp/customer-reviews/R3P4AZFH6GU7J0/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0762PS6DN","Reviewed in the United States on September 18, 2018",""
"United States",,"2021-12-29","true","378","B0762PS6DN","1","According to the description, the toothpaste should be ""mint essence"". What I received was not ""mint essence"" - instead of a green cap it is white cap and nowhere on the box it says ""mint essence"". It smells different as well.","https://m.media-amazon.com/images/I/71Zix2pxULL._SY88.jpg",,,,,"","Wrong box, wrong kind of paste.","https://www.amazon.com/gp/customer-reviews/RNNTE9VZ2L6P8/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0762PS6DN","Reviewed in the United States on December 29, 2021",""
"United States",,"2022-06-06","true","379","B0762PS6DN","1","Product arrived smelling fresh, because it had exploded in transit.Irritatingly you cannot return or get a refund for some reason?? Waste of $20.","https://m.media-amazon.com/images/I/71Pp0bYy+PL._SY88.jpg",,,,,"2 people found this helpful","Buyer beware no refund or replacement for defective order","https://www.amazon.com/gp/customer-reviews/R3EZ75E0LE5JJT/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0762PS6DN","Reviewed in the United States on June 6, 2022",""
"United States",,"2020-03-07","true","380","B0762PS6DN","5","Yummy",,,,,,"","Yummy","https://www.amazon.com/gp/customer-reviews/R2D89VDZHL0SFF/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0762PS6DN","Reviewed in the United States on March 7, 2020",""
"United States",,"2022-04-06","true","41","B0762PS6DN","4","it's toothpaste you brush your teeth with it twice a day",,,,,,"","works well.","https://www.amazon.com/gp/customer-reviews/R3A9YNIYEG6Y9X/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0762PS6DN","Reviewed in the United States on April 6, 2022",""
"United States",,"2022-07-21","true","42","B0762PS6DN","5","I have sensitive teeth and Sensodyne helps. I like getting 3 tubes so I don’t have to keep ordering more.",,,,,,"","Good value","https://www.amazon.com/gp/customer-reviews/R2H64RGEJ5BSW3/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0762PS6DN","Reviewed in the United States on July 21, 2022",""
"United States",,"2021-06-04","true","43","B0762PS6DN","2","I have nothing against the actual tooth paste. This is a review to complain about the packaging and tube materials.I ⁸knew I couldn't be the only one having this problem. You know how sometimes the reviews exaggerate, or don't present the whole story?Well in this case I can say that's not the case.I have purchased this 3-pack twice. My teeth are sensitive and I have lost enamel from consuming lots of citrics when I was younger.  So I've used Sensodyne for years now.These tubes have repeatedly split open at the seam after only using about 3/4 of the contents! Which means I end up wasting 3/4 of a tube by the time I'm done with the 3-pack! It's terrible because after it splits it gets really messy if you try to get the remainder product out.At first I thought maybe I was being too rough with it when putting the cap back on and twisting (tubes are made of a soft/thin plastic)... I'm not a rough person in general, but gave this product the benefit of the doubt.With the second pack I was very gentle with screwing the cap, being careful not to twist too hard. It didn't matter how gentle I was when putting the cap back on. ALL of them have split so far, it's so frustrating!Please make the packaging better, this is not good packaging!",,,,,,"16 people found this helpful","The split is REAL!","https://www.amazon.com/gp/customer-reviews/R3OES3CIZPVXD0/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0762PS6DN","Reviewed in the United States on June 4, 2021",""
"United States",,"2021-03-30","true","44","B0762PS6DN","5","I have very sensitive teeth and gums and brushing my teeth would be impossible w/o this product!!I love the mild minty flavor and the way it makes my breath so fresh.If you’re like me and must use a sensitive tooth paste, this product is hands down the best one on the market.The other ones make my mouth peel inside and my lips peel as well and I hate that!! I can’t even put my lipstick on for an hour after brushing.This product is the one to buy and I get it in bulk to save money.",,,,,,"","A Sensitive Toothpaste That Works!!","https://www.amazon.com/gp/customer-reviews/RCHJJHYY2I3NK/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0762PS6DN","Reviewed in the United States on March 30, 2021",""
"United States",,"2022-07-10","true","45","B0762PS6DN","5","recommended by dentist,have used it regularly and mouth feels fresher",,,,,,"","good product, highly recommend","https://www.amazon.com/gp/customer-reviews/RXTOVLCLRX0F0/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0762PS6DN","Reviewed in the United States on July 10, 2022",""
"United States",,"2021-10-11","true","46","B0762PS6DN","3","I ordered this because my usual monthly subscription is always out of stock.  Waited 2 months and finally got some toothpaste delivered right before it ran out.  I thought my order is going to last a year, 1 per month….but this is so much less than usual.  4oz is usually good for about a month, and for this, I already started squeezing after the 2nd week.  I got it at a fairly good price.  If I had to pay what’s listed at $20 for 3, I probably would try something else.  The taste is ok not too strong it didn’t leave me with a fresh breathe kinda feeling either.  I didn’t get this for whitening purpose, just routine tooth brushing.  I like the brand but not this tooth paste in particular.",,,,,,"One person found this helpful","Each tube run out faster than usual","https://www.amazon.com/gp/customer-reviews/R3APUWSUKPYP7P/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0762PS6DN","Reviewed in the United States on October 11, 2021",""
